SurveyKey,ClientKey,SurveyMode
29685459,9,Paper
29685468,9,Paper
29685471,3,Paper
29685483,9,Paper
29685498,6,Paper
29685503,6,Paper
29685725,6,Paper
29685740,8,Paper
29686264,6,Paper
29686265,6,Paper
29686330,5,Paper
29686355,4,Paper
29686356,4,Paper
29686357,4,Paper
29686358,4,Paper
29686397,10,Paper
29686403,10,Paper
29686506,6,Paper
29686729,8,Paper
29686776,10,Paper
29686787,9,Paper
29686841,8,Paper
29686844,8,Paper
29686845,8,Paper
29686846,8,Paper
29686847,8,Paper
29686848,8,Paper
29686849,8,Paper
29686887,9,Paper
29686929,10,Paper
29687051,7,Paper
29687054,6,Paper
29687137,9,Paper
29687138,9,Paper
29687154,9,Paper
29687155,9,Paper
29687298,9,Paper
29687299,6,Paper
29687308,9,Paper
29687325,6,Paper
29687369,9,Paper
29687494,8,Paper
29687534,1,Paper
29687535,1,Paper
29687536,1,Paper
29687537,1,Paper
29687538,1,Paper
29687539,1,Paper
29687615,4,Paper
29687617,4,Paper
29687618,4,Paper
29687619,4,Paper
29687620,4,Paper
29687743,9,Paper
29687923,8,Paper
29688049,10,Paper
29688153,8,Paper
29688192,8,Paper
29688195,8,Paper
29688404,9,Paper
29688853,2,Paper
29688922,8,Paper
29689057,10,Paper
29689090,5,Paper
29689508,1,Paper
29689511,8,Paper
29689522,2,Paper
29689524,2,Paper
29689525,2,Paper
29689526,2,Paper
29689549,1,Paper
29689656,7,Paper
29689666,5,Paper
29689689,9,Paper
29689761,5,Paper
29689930,9,Paper
29689995,10,Paper
29690079,8,Paper
29690080,4,Paper
29690081,4,Paper
29690082,4,Paper
29690083,4,Paper
29690139,1,Paper
29690160,2,Paper
29690161,2,Paper
29690252,4,Paper
29690308,8,Paper
29690341,3,Paper
29690357,9,Paper
29690383,9,Paper
29690423,3,Paper
29690502,10,Paper
29690507,10,Paper
29690508,10,Paper
29690691,3,Paper
29690706,5,Paper
29690710,6,Paper
29690768,7,Paper
29690779,5,Paper
29690785,7,Paper
29690802,3,Paper
29690880,3,Paper
29690897,1,Paper
29690898,1,Paper
29690899,1,Paper
29690900,1,Paper
29690901,1,Paper
29690913,2,Paper
29690914,2,Paper
29690919,5,Paper
29690987,6,Paper
29691019,10,Paper
29691101,10,Paper
29691113,10,Paper
29691114,10,Paper
29691115,10,Paper
29691116,10,Paper
29691199,2,Paper
29691200,2,Paper
29691201,2,Paper
29691202,2,Paper
29691203,2,Paper
29691205,2,Paper
29691229,4,Paper
29691304,9,Paper
29691425,10,Paper
29691478,2,Paper
29691834,6,Paper
29691854,6,Paper
29692057,9,Paper
29692110,7,Paper
29692111,7,Paper
29692112,7,Paper
29692119,5,Paper
29692302,10,Paper
29692303,10,Paper
29692304,10,Paper
29692658,9,Paper
29692659,9,Paper
29692661,9,Paper
29692670,6,Paper
29692802,3,Paper
29692850,7,Paper
29692881,7,Paper
29692890,5,Paper
29692896,2,Paper
29692897,2,Paper
29692898,2,Paper
29692899,2,Paper
29692900,2,Paper
29692901,2,Paper
29692902,2,Paper
29692903,2,Paper
29692906,2,Paper
29692919,5,Paper
29692939,5,Paper
29692978,4,Paper
29692998,6,Paper
29693007,6,Paper
29693055,7,Paper
29693081,9,Paper
29693087,4,Paper
29693089,4,Paper
29693090,4,Paper
29693091,4,Paper
29693093,4,Paper
29693094,4,Paper
29693117,4,Paper
29693622,3,Paper
29693708,8,Paper
29693714,6,Paper
29693727,3,Paper
29693744,8,Paper
29693794,8,Paper
29693916,8,Paper
29693924,7,Paper
29693926,7,Paper
29693934,3,Paper
29694015,1,Paper
29694020,8,Paper
29694030,2,Paper
29694054,6,Paper
29694091,6,Paper
29694100,5,Paper
29694110,6,Paper
29694164,8,Paper
29694166,8,Paper
29694198,10,Paper
29694199,10,Paper
29694290,5,Paper
29694296,5,Paper
29694297,2,Paper
29694298,2,Paper
29694359,5,Paper
29694490,6,Paper
29694491,7,Paper
29694514,6,Paper
29694627,8,Paper
29694642,5,Paper
29694684,3,Paper
29694689,4,Paper
29694690,7,Paper
29694691,1,Paper
29694718,2,Paper
29694758,1,Paper
29694856,2,Paper
29694857,2,Paper
29694858,2,Paper
29694919,9,Paper
29695142,2,Paper
29695270,7,Paper
29695280,1,Paper
29695281,1,Paper
29695282,1,Paper
29695283,1,Paper
29695284,1,Paper
29695287,7,Paper
29695303,7,Paper
29695311,5,Paper
29695317,3,Paper
29695338,5,Paper
29695346,7,Paper
29695359,5,Paper
29695365,7,Paper
29695394,5,Paper
29695399,5,Paper
29695451,3,Paper
29695452,3,Paper
29695453,3,Paper
29695506,1,Paper
29695507,1,Paper
29695515,8,Paper
29695560,8,Paper
29695580,3,Paper
29695668,10,Paper
29695693,1,Paper
29695736,5,Paper
29695753,6,Paper
29695762,7,Paper
29695765,5,Paper
29695766,2,Paper
29695777,3,Paper
29695778,3,Paper
29695779,3,Paper
29695780,3,Paper
29695792,1,Paper
29695793,1,Paper
29695794,1,Paper
29695795,1,Paper
29695796,1,Paper
29695797,1,Paper
29695798,1,Paper
29695855,7,Paper
29695880,3,Paper
29696123,5,Paper
29696128,5,Paper
29696134,3,Paper
29696342,10,Paper
29696361,4,Paper
29696362,4,Paper
29696363,4,Paper
29696468,7,Paper
29696469,3,Paper
29696482,5,Paper
29696678,10,Paper
29696732,6,Paper
29696824,10,Paper
29696825,10,Paper
29696827,10,Paper
29696837,10,Paper
29696838,10,Paper
29696954,4,Paper
29696956,4,Paper
29696989,10,Paper
29697005,10,Paper
29697041,3,Paper
29697272,10,Paper
29697291,4,Paper
29697292,4,Paper
29697323,9,Paper
29697338,10,Paper
29697352,9,Paper
29697666,10,Paper
29697698,9,Paper
29697702,8,Paper
29697760,6,Paper
29697761,6,Paper
29697792,6,Paper
29697826,6,Paper
29697878,9,Paper
29698100,8,Paper
29698112,6,Paper
29698175,5,Paper
29698198,2,Paper
29698199,2,Paper
29698201,2,Paper
29698202,2,Paper
29698254,4,Paper
29698256,4,Paper
29698257,4,Paper
29698258,4,Paper
29698259,4,Paper
29698260,4,Paper
29698261,4,Paper
29698306,10,Paper
29698360,1,Paper
29698375,8,Paper
29698387,8,Paper
29698511,10,Paper
29698512,10,Paper
29698641,6,Paper
29698657,4,Paper
29698842,10,Paper
29698880,8,Paper
29699152,2,Paper
29699153,2,Paper
29699262,5,Paper
29699276,7,Paper
29699285,7,Paper
29699304,3,Paper
29699306,3,Paper
29699307,3,Paper
29699308,3,Paper
29699309,3,Paper
29699522,7,Paper
29699671,3,Paper
29699686,5,Paper
29699688,6,Paper
29699697,7,Paper
29699701,7,Paper
29699707,7,Paper
29699710,5,Paper
29699722,7,Paper
29699725,3,Paper
29699876,8,Paper
29699880,8,Paper
29699887,2,Paper
29700046,5,Paper
29700049,2,Paper
29700060,1,Paper
29700286,9,Paper
29700319,3,Paper
29700428,2,Paper
29700429,2,Paper
29700430,2,Paper
29700432,2,Paper
29700434,2,Paper
29700476,1,Paper
29700542,1,Paper
29700774,2,Paper
29700786,3,Paper
29700916,5,Paper
29700917,5,Paper
29700927,5,Paper
29700982,8,Paper
29701035,3,Paper
29701148,1,Paper
29701187,1,Paper
29701223,1,Paper
29701224,1,Paper
29701225,1,Paper
29701227,1,Paper
29701262,3,Paper
29701263,3,Paper
29701605,9,Paper
29701621,9,Paper
29701622,9,Paper
29701675,10,Paper
29701767,8,Paper
29701922,9,Paper
29701923,9,Paper
29701955,9,Paper
29701993,7,Paper
29702014,3,Paper
29702016,6,Paper
29702035,6,Paper
29702065,4,Paper
29702070,4,Paper
29702071,4,Paper
29702072,4,Paper
29702073,4,Paper
29702119,10,Paper
29702135,4,Paper
29702136,4,Paper
29702137,4,Paper
29702752,10,Paper
29702753,10,Paper
29702760,10,Paper
29703000,6,Paper
29703033,6,Paper
29703040,6,Paper
29703058,10,Paper
29703102,8,Paper
29703134,1,Paper
29703189,9,Paper
29703264,10,Paper
29703302,8,Paper
29703303,8,Paper
29703310,9,Paper
29703359,7,Paper
29703554,9,Paper
29703603,10,Paper
29703655,2,Paper
29703656,2,Paper
29703803,7,Paper
29703816,7,Paper
29703871,7,Paper
29703955,10,Paper
29703990,8,Paper
29704271,10,Paper
29704327,6,Paper
29704490,9,Paper
29704492,9,Paper
29704523,9,Paper
29704787,6,Paper
29704991,1,Paper
29705022,2,Paper
29705032,5,Paper
29705096,1,Paper
29705097,1,Paper
29705114,9,Paper
29705133,6,Paper
29705148,5,Paper
29705343,4,Paper
29705392,4,Paper
29705393,4,Paper
29705594,10,Paper
29705661,10,Paper
29705694,7,Paper
29705981,6,Paper
29706148,4,Paper
29706215,4,Paper
29706216,4,Paper
29706218,4,Paper
29706219,4,Paper
29706220,4,Paper
29706222,4,Paper
29706223,4,Paper
29706224,4,Paper
29706439,4,Paper
29706500,7,Paper
29706634,3,Paper
29706660,8,Paper
29706773,6,Paper
29706856,3,Paper
29707063,1,Paper
29707092,9,Paper
29707108,9,Paper
29707166,8,Paper
29707296,6,Paper
29707597,8,Paper
29707731,4,Paper
29707732,4,Paper
29707733,4,Paper
29707836,9,Paper
29707897,4,Paper
29707898,4,Paper
29707899,4,Paper
29707900,4,Paper
29707901,4,Paper
29708610,10,Paper
29709126,6,Paper
29709472,10,Paper
29709795,9,Paper
29709850,4,Paper
29709937,7,Paper
29709950,9,Paper
29710024,10,Paper
29710104,6,Paper
29710120,8,Paper
29710121,8,Paper
29710122,8,Paper
29710143,6,Paper
29710163,1,Paper
29710212,2,Paper
29710248,10,Paper
29710249,1,Paper
29710255,10,Paper
29710294,9,Paper
29710476,2,Paper
29710477,2,Paper
29710626,1,Paper
29710675,5,Paper
29711770,10,Paper
29712108,10,Paper
29712221,8,Paper
29712223,4,Paper
29712245,8,Paper
29712261,5,Paper
29712767,4,Paper
29712920,6,Paper
29713266,1,Paper
29713603,10,Paper
29713689,4,Paper
29713718,5,Paper
29713754,10,Paper
29713863,8,Paper
29713864,8,Paper
29713865,8,Paper
29713921,10,Paper
29714117,10,Paper
29714459,4,Paper
29714460,4,Paper
29714570,6,Paper
29715009,8,Paper
29715010,8,Paper
29715011,8,Paper
29715264,10,Paper
29715266,10,Paper
29715435,10,Paper
29715551,9,Paper
29715737,2,Paper
29715859,9,Paper
29715896,1,Paper
29715954,5,Paper
29715990,3,Paper
29716367,3,Paper
29716403,5,Paper
29716468,6,Paper
29716797,4,Paper
29717878,8,Paper
29717885,5,Paper
29717886,5,Paper
29717898,3,Paper
29718042,4,Paper
29718129,4,Paper
29718193,4,Paper
29718248,4,Paper
29718556,2,Paper
29718617,5,Paper
29718642,3,Paper
29718643,10,Paper
29718796,4,Paper
29718797,4,Paper
29718798,4,Paper
29718856,4,Paper
29719318,2,Paper
29719802,2,Paper
29719803,2,Paper
29719804,2,Paper
29719805,2,Paper
29719806,2,Paper
29719807,2,Paper
29719808,2,Paper
29719809,2,Paper
29719966,2,Paper
29720072,8,Paper
29720073,8,Paper
29720108,8,Paper
29720110,8,Paper
29720131,3,Paper
29720282,8,Paper
29720386,5,Paper
29720415,2,Paper
29720416,2,Paper
29720417,2,Paper
29720418,2,Paper
29720511,5,Paper
29720522,2,Paper
29720523,2,Paper
29720524,2,Paper
29720525,2,Paper
29720526,2,Paper
29720527,2,Paper
29720528,2,Paper
29720529,2,Paper
29720530,2,Paper
29720531,2,Paper
29720532,2,Paper
29720533,2,Paper
29720630,5,Paper
29720631,5,Paper
29720986,2,Paper
29721133,6,Paper
29721140,5,Paper
29721145,2,Paper
29721152,3,Paper
29721843,7,Paper
29721844,8,Paper
29721845,8,Paper
29723335,10,Paper
29723336,10,Paper
29723340,10,Paper
29723661,4,Paper
29724214,9,Paper
29724349,10,Paper
29724372,4,Paper
29724493,9,Paper
29724556,7,Paper
29724572,9,Paper
29724632,4,Paper
29724633,4,Paper
29724634,4,Paper
29724635,4,Paper
29724791,6,Paper
29724792,7,Paper
29724813,6,Paper
29724881,6,Paper
29724894,5,Paper
29724924,2,Paper
29724925,2,Paper
29724932,6,Paper
29724945,10,Paper
29724947,10,Paper
29724994,2,Paper
29725089,7,Paper
29726145,9,Paper
29726199,1,Paper
29726211,9,Paper
29726213,9,Paper
29726249,9,Paper
29726279,9,Paper
29726289,9,Paper
29726307,1,Paper
29726361,8,Paper
29726362,8,Paper
29726704,4,Paper
29726705,4,Paper
29726792,9,Paper
29726817,9,Paper
29726877,9,Paper
29726967,9,Paper
29726994,4,Paper
29727081,9,Paper
29727122,9,Paper
29727123,9,Paper
29727288,9,Paper
29727289,9,Paper
29727438,10,Paper
29727458,3,Paper
29727511,2,Paper
29727599,9,Paper
29727630,2,Paper
29727861,9,Paper
29727862,9,Paper
29728003,4,Paper
29728032,5,Paper
29728066,6,Paper
29728259,7,Paper
29728280,7,Paper
29728389,9,Paper
29728399,8,Paper
29728788,4,Paper
29728789,4,Paper
29728790,4,Paper
29728792,4,Paper
29728811,9,Paper
29728860,10,Paper
29728861,10,Paper
29728886,6,Paper
29728918,7,Paper
29728919,3,Paper
29728920,6,Paper
29728970,3,Paper
29728976,4,Paper
29728978,4,Paper
29728983,9,Paper
29728994,7,Paper
29729094,9,Paper
29729095,9,Paper
29729117,9,Paper
29729378,10,Paper
29729449,10,Paper
29729472,9,Paper
29729508,2,Paper
29729509,2,Paper
29729584,4,Paper
29729624,5,Paper
29729639,3,Paper
29729796,2,Paper
29729813,1,Paper
29729829,6,Paper
29729835,3,Paper
29729839,6,Paper
29729847,7,Paper
29729854,9,Paper
29729919,2,Paper
29729920,6,Paper
29730042,9,Paper
29730043,9,Paper
29730124,3,Paper
29730128,10,Paper
29730129,10,Paper
29730130,10,Paper
29730136,10,Paper
29730198,9,Paper
29730272,9,Paper
29730383,2,Paper
29730437,6,Paper
29730446,6,Paper
29730524,6,Paper
29730684,8,Paper
29730711,10,Paper
29730719,6,Paper
29730841,6,Paper
29730892,6,Paper
29731132,8,Paper
29731279,4,Paper
29731367,4,Paper
29731607,6,Paper
29731608,6,Paper
29731609,3,Paper
29731617,6,Paper
29731632,5,Paper
29731644,6,Paper
29731645,6,Paper
29731809,6,Paper
29731823,6,Paper
29731891,10,Paper
29731892,10,Paper
29732236,4,Paper
29732237,4,Paper
29732238,4,Paper
29732710,2,Paper
29732903,1,Paper
29732910,5,Paper
29732915,7,Paper
29732921,3,Paper
29732989,4,Paper
29732991,4,Paper
29732992,4,Paper
29732993,4,Paper
29732994,4,Paper
29733013,4,Paper
29733066,10,Paper
29733067,10,Paper
29733234,9,Paper
29733299,9,Paper
29733319,9,Paper
29733330,9,Paper
29733667,6,Paper
29733694,7,Paper
29733698,6,Paper
29733704,6,Paper
29733707,5,Paper
29733838,2,Paper
29734003,10,Paper
29734036,8,Paper
29734058,1,Paper
29734100,9,Paper
29734209,7,Paper
29734415,10,Paper
29734463,9,Paper
29734469,2,Paper
29734553,5,Paper
29734558,1,Paper
29734564,7,Paper
29734623,2,Paper
29734664,8,Paper
29734688,2,Paper
29734689,2,Paper
29734737,9,Paper
29734924,10,Paper
29735000,1,Paper
29735017,9,Paper
29735031,9,Paper
29735032,9,Paper
29735088,4,Paper
29735143,1,Paper
29735144,1,Paper
29735145,8,Paper
29735149,8,Paper
29735193,10,Paper
29735260,1,Paper
29735410,8,Paper
29735426,2,Paper
29735427,2,Paper
29735432,3,Internet
29735464,4,Paper
29735465,4,Paper
29735795,6,Paper
29736028,9,Paper
29736033,4,Paper
29736425,1,Paper
29736427,8,Paper
29736430,8,Paper
29736432,8,Paper
29736433,8,Paper
29736440,5,Paper
29736475,7,Paper
29736641,7,Paper
29736882,5,Paper
29736894,3,Paper
29736901,6,Paper
29736903,7,Paper
29736933,8,Paper
29737004,3,Paper
29737091,5,Paper
29737092,2,Paper
29737097,3,Paper
29737108,10,Paper
29737228,5,Paper
29737237,2,Paper
29737344,1,Paper
29737345,1,Paper
29737346,1,Paper
29737347,1,Paper
29737362,2,Paper
29737363,2,Paper
29737364,2,Paper
29737368,2,Paper
29737370,2,Paper
29737384,10,Paper
29737396,10,Paper
29737458,7,Paper
29737623,6,Paper
29737626,6,Paper
29737640,3,Paper
29737652,5,Paper
29737661,5,Paper
29737669,3,Paper
29737670,3,Paper
29737672,3,Paper
29737759,4,Paper
29737764,6,Paper
29737981,3,Paper
29738074,3,Paper
29738087,8,Paper
29738090,7,Paper
29738119,5,Paper
29738131,8,Paper
29738146,5,Paper
29738178,8,Paper
29738214,1,Paper
29738219,8,Paper
29738551,1,Paper
29738602,7,Paper
29738613,7,Paper
29738614,7,Paper
29738643,1,Paper
29738644,8,Paper
29738647,8,Paper
29738685,1,Paper
29738700,3,Paper
29738877,7,Paper
29738878,7,Paper
29738881,7,Paper
29738882,7,Paper
29738887,6,Paper
29738888,5,Paper
29739149,7,Paper
29739150,3,Paper
29739169,7,Paper
29739174,3,Paper
29739177,3,Paper
29739210,2,Paper
29739220,3,Paper
29739298,3,Paper
29739300,10,Paper
29739442,9,Paper
29739539,4,Paper
29739545,9,Paper
29739628,10,Paper
29739858,5,Paper
29739869,3,Paper
29739976,10,Paper
29739978,10,Paper
29739986,10,Paper
29740489,10,Paper
29740783,10,Paper
29740784,10,Paper
29740787,10,Paper
29740878,7,Paper
29740901,3,Paper
29740938,7,Paper
29741035,7,Paper
29741036,7,Paper
29741037,7,Paper
29741038,7,Paper
29741047,5,Paper
29741051,5,Paper
29741475,7,Paper
29741479,5,Paper
29741536,2,Paper
29741640,2,Paper
29741804,4,Paper
29741897,7,Paper
29741906,5,Paper
29741972,8,Paper
29742093,6,Paper
29742137,3,Paper
29742141,5,Paper
29742164,7,Paper
29742169,7,Paper
29742183,3,Paper
29742184,3,Paper
29742185,3,Paper
29742306,5,Paper
29742331,3,Paper
29742341,5,Paper
29742342,5,Paper
29742356,5,Paper
29742365,3,Paper
29742367,3,Paper
29742411,2,Paper
29742412,2,Paper
29742423,3,Paper
29742464,3,Paper
29742483,1,Paper
29742484,1,Paper
29742536,1,Paper
29742537,1,Paper
29742540,7,Paper
29742596,8,Paper
29742599,5,Paper
29742603,2,Paper
29742606,3,Paper
29742643,3,Paper
29742689,5,Paper
29742719,5,Paper
29742720,5,Paper
29742726,1,Paper
29742736,6,Paper
29742746,3,Paper
29742747,3,Paper
29742760,1,Paper
29742761,1,Paper
29742762,1,Paper
29742763,1,Paper
29742764,1,Paper
29742765,1,Paper
29742767,1,Paper
29742768,1,Paper
29742776,7,Paper
29742813,3,Paper
29743522,1,Paper
29743524,1,Paper
29743525,1,Paper
29743526,1,Paper
29743527,1,Paper
29743528,1,Paper
29743529,1,Paper
29743545,2,Paper
29743548,2,Paper
29743561,1,Paper
29743563,1,Paper
29743564,1,Paper
29743586,5,Paper
29743661,1,Paper
29743674,5,Paper
29743678,7,Paper
29743777,5,Paper
29743787,5,Paper
29743790,1,Paper
29743889,1,Paper
29743890,1,Paper
29743891,1,Paper
29743892,1,Paper
29743893,1,Paper
29743894,1,Paper
29743925,3,Paper
29743965,2,Paper
29743966,2,Paper
29744377,9,Paper
29744379,9,Paper
29744588,10,Paper
29744673,4,Paper
29744683,8,Paper
29744785,4,Paper
29744790,4,Paper
29744791,4,Paper
29744792,4,Paper
29744793,4,Paper
29744794,4,Paper
29744816,8,Paper
29744836,1,Paper
29744837,1,Paper
29744848,3,Paper
29744916,10,Paper
29745275,5,Paper
29745281,7,Paper
29745294,6,Paper
29745296,7,Paper
29745297,3,Paper
29745317,8,Paper
29745345,5,Paper
29745391,6,Paper
29745397,1,Paper
29745426,2,Paper
29745427,2,Paper
29745436,3,Paper
29745614,9,Paper
29745795,2,Paper
29745801,3,Paper
29746069,5,Paper
29746075,1,Paper
29746086,5,Paper
29746093,2,Paper
29746094,2,Paper
29746095,2,Paper
29746097,2,Paper
29746102,3,Paper
29746143,3,Paper
29746148,3,Paper
29746164,1,Paper
29746178,6,Paper
29746354,7,Paper
29746383,8,Paper
29746420,1,Paper
29746421,1,Paper
29746512,9,Paper
29746542,9,Paper
29746544,9,Paper
29746637,7,Paper
29746638,8,Paper
29746639,8,Paper
29746641,8,Paper
29746643,8,Paper
29746717,3,Paper
29746739,1,Paper
29746740,1,Paper
29747091,7,Paper
29747110,5,Paper
29747115,2,Paper
29747119,3,Paper
29747127,3,Paper
29747153,2,Paper
29747154,2,Paper
29747169,1,Paper
29747171,1,Paper
29747172,1,Paper
29747191,2,Paper
29747243,10,Paper
29747250,10,Paper
29747462,1,Paper
29747530,8,Paper
29747547,5,Paper
29747548,5,Paper
29747550,5,Paper
29747560,5,Paper
29747573,3,Paper
29747617,2,Paper
29747680,5,Paper
29747977,5,Paper
29747992,3,Paper
29747997,5,Paper
29748176,10,Paper
29748177,10,Paper
29748181,10,Paper
29748262,6,Paper
29748279,7,Paper
29748290,4,Paper
29748291,4,Paper
29748292,4,Paper
29748449,2,Paper
29748450,2,Paper
29748452,2,Paper
29748454,2,Paper
29748457,2,Paper
29748458,2,Paper
29748494,9,Paper
29748495,9,Paper
29748518,6,Paper
29748520,5,Paper
29748564,2,Paper
29748631,1,Paper
29748633,1,Paper
29748634,1,Paper
29748635,1,Paper
29748636,1,Paper
29748647,7,Paper
29748652,3,Paper
29748653,3,Paper
29748670,7,Paper
29748699,2,Paper
29748701,2,Paper
29748768,9,Paper
29748781,9,Paper
29748782,9,Paper
29748783,9,Paper
29748784,9,Paper
29748849,10,Paper
29749145,5,Paper
29749160,2,Paper
29749184,5,Paper
29749191,1,Paper
29749192,1,Paper
29749250,3,Paper
29749253,5,Paper
29749269,2,Paper
29749281,3,Paper
29749327,3,Paper
29749374,6,Paper
29749468,1,Paper
29749469,1,Paper
29749490,5,Paper
29749504,3,Paper
29749542,1,Paper
29749567,2,Paper
29749625,10,Paper
29749723,6,Paper
29749724,1,Paper
29749731,7,Paper
29749739,5,Paper
29749748,5,Paper
29749772,1,Paper
29749773,1,Paper
29749774,1,Paper
29749783,3,Paper
29749790,5,Paper
29749791,5,Paper
29749816,3,Paper
29749817,3,Paper
29749881,7,Paper
29749889,7,Paper
29749916,9,Paper
29749998,7,Paper
29750079,5,Paper
29750083,7,Paper
29750115,1,Paper
29750153,2,Paper
29750155,2,Paper
29750156,2,Paper
29750157,2,Paper
29750160,2,Paper
29750161,2,Paper
29750162,2,Paper
29750169,3,Paper
29750247,1,Paper
29750248,1,Paper
29750259,3,Paper
29750271,5,Paper
29750280,7,Paper
29750292,3,Paper
29750293,3,Paper
29750355,5,Paper
29750387,1,Paper
29750404,5,Paper
29750536,5,Paper
29750559,7,Paper
29750562,5,Paper
29750564,2,Paper
29750658,10,Paper
29750804,5,Paper
29750821,5,Paper
29751049,10,Paper
29751388,8,Paper
29751401,5,Paper
29751402,5,Paper
29751501,9,Paper
29751558,1,Paper
29751559,1,Paper
29751560,1,Paper
29751561,1,Paper
29751579,2,Paper
29751604,10,Paper
29751760,2,Paper
29751862,10,Paper
29751867,10,Paper
29751944,4,Paper
29751946,10,Paper
29751959,4,Paper
29751996,10,Paper
29751998,10,Paper
29752005,10,Paper
29752110,6,Paper
29752128,10,Paper
29752129,10,Paper
29752211,5,Paper
29752212,5,Paper
29752213,5,Paper
29752235,3,Paper
29752237,3,Paper
29752357,9,Paper
29752542,1,Paper
29752691,9,Paper
29752718,6,Paper
29752723,6,Paper
29752756,10,Paper
29752794,2,Paper
29752822,5,Paper
29752823,5,Paper
29752824,5,Paper
29752825,5,Paper
29752826,5,Paper
29752845,5,Paper
29752846,5,Paper
29752851,7,Paper
29752852,7,Paper
29752853,5,Paper
29752866,3,Paper
29752867,3,Paper
29752940,8,Paper
29753001,8,Paper
29753025,8,Paper
29753140,8,Paper
29753141,8,Paper
29753144,5,Paper
29753145,5,Paper
29753164,3,Paper
29753219,3,Paper
29753220,3,Paper
29753384,10,Paper
29753386,10,Paper
29753387,10,Paper
29753788,10,Paper
29753801,10,Paper
29754053,10,Paper
29754097,8,Paper
29754121,6,Paper
29755637,7,Paper
29755638,3,Paper
29755742,5,Paper
29755743,5,Paper
29755748,1,Paper
29755749,1,Paper
29755750,1,Paper
29755751,1,Paper
29755773,7,Paper
29755956,4,Paper
29756001,10,Paper
29756044,5,Paper
29756075,1,Paper
29756094,9,Paper
29756400,5,Paper
29756409,2,Paper
29756467,10,Paper
29756476,10,Paper
29756477,10,Paper
29756578,10,Paper
29756666,9,Paper
29756679,9,Paper
29756704,1,Paper
29756725,4,Paper
29756920,1,Paper
29756982,1,Paper
29757020,9,Paper
29757056,10,Paper
29757073,4,Paper
29757099,2,Paper
29757215,9,Paper
29757255,6,Paper
29757290,3,Paper
